time,value
2024-04-22T20:16:35.134314709Z,94
2024-04-22T20:16:35.638518037Z,102
2024-04-22T20:16:36.172510131Z,120
2024-04-22T20:16:36.692320454Z,133
2024-04-22T20:16:37.214410245Z,162
2024-04-22T20:16:37.726420539Z,175
2024-04-22T20:16:38.259259422Z,189
2024-04-22T20:16:38.792317164Z,164
2024-04-22T20:16:39.536249983Z,145
2024-04-22T20:16:40.358243953Z,128
2024-04-22T20:16:41.172330296Z,117
2024-04-22T20:16:41.792400371Z,111
2024-04-22T20:16:42.716215411Z,101
2024-04-22T20:16:43.448486378Z,95
2024-04-22T20:16:44.21815165Z,89
2024-04-22T20:16:45.009400453Z,83
2024-04-22T20:16:45.776131806Z,77
2024-04-22T20:16:49.668585036Z,76
2024-04-22T20:16:50.460643313Z,77
2024-04-22T20:16:52.028647347Z,76
2024-04-22T20:16:52.770569743Z,77
2024-04-22T20:16:55.138211501Z,76
2024-04-22T20:16:55.913969838Z,77
2024-04-22T20:16:58.281152627Z,76
2024-04-22T20:16:59.024754711Z,77
2024-04-22T20:17:04.500182146Z,76
2024-04-22T20:17:06.046492361Z,77
2024-04-22T20:17:08.360659813Z,76
2024-04-22T20:17:14.744271864Z,75
2024-04-22T20:17:16.269375563Z,76
2024-04-22T20:17:19.388124828Z,77
2024-04-22T20:17:22.389334699Z,78
2024-04-22T20:17:23.050303928Z,79
2024-04-22T20:17:24.50222779Z,80
2024-04-22T20:17:25.154278026Z,81
2024-04-22T20:17:25.814058769Z,83
2024-04-22T20:17:26.510275083Z,84
2024-04-22T20:17:27.204450045Z,85
2024-04-22T20:17:27.874497718Z,86
2024-04-22T20:17:28.572116909Z,87
2024-04-22T20:17:30.678352246Z,88
2024-04-22T20:17:31.182671913Z,91
2024-04-22T20:17:31.687042713Z,95
2024-04-22T20:17:32.205045083Z,107
2024-04-22T20:17:32.704236214Z,112
2024-04-22T20:17:33.21020472Z,122
2024-04-22T20:17:33.722108669Z,119
2024-04-22T20:17:34.366361911Z,118
2024-04-22T20:17:35.142204962Z,115
2024-04-22T20:17:35.900243379Z,114
2024-04-22T20:17:36.706711063Z,107
2024-04-22T20:17:37.520183534Z,99
2024-04-22T20:17:38.324525926Z,92
2024-04-22T20:17:39.064899751Z,86
2024-04-22T20:17:39.778642591Z,82
2024-04-22T20:17:40.522338347Z,77
2024-04-22T20:17:41.300221525Z,78
2024-04-22T20:17:45.852658565Z,79
2024-04-22T20:17:46.582690546Z,80
2024-04-22T20:17:50.332897851Z,79
2024-04-22T20:17:51.194457879Z,78
2024-04-22T20:17:51.960180023Z,79
2024-04-22T20:17:52.758263229Z,78
2024-04-22T20:17:54.297694353Z,77
2024-04-22T20:17:55.600788088Z,79
2024-04-22T20:17:56.115736467Z,82
2024-04-22T20:17:56.630437169Z,95
2024-04-22T20:17:57.134450869Z,105
2024-04-22T20:17:57.648935952Z,129
2024-04-22T20:17:58.17000479Z,137
2024-04-22T20:17:58.680574966Z,168
2024-04-22T20:17:59.196378159Z,192
2024-04-22T20:17:59.709397182Z,196
2024-04-22T20:18:00.210785117Z,170
2024-04-22T20:18:00.812677044Z,153
2024-04-22T20:18:01.336593027Z,145
2024-04-22T20:18:01.85628136Z,152
2024-04-22T20:18:02.636447025Z,137
2024-04-22T20:18:03.410578135Z,126
2024-04-22T20:18:04.234533422Z,114
2024-04-22T20:18:05.004116215Z,103
2024-04-22T20:18:05.732900331Z,96
2024-04-22T20:18:07.454268332Z,97
2024-04-22T20:18:08.614354026Z,100
2024-04-22T20:18:09.310109326Z,101
2024-04-22T20:18:10.046417046Z,103
2024-04-22T20:18:11.672167777Z,101
2024-04-22T20:18:12.446365996Z,100
2024-04-22T20:18:13.238292858Z,97
2024-04-22T20:18:14.046427012Z,91
2024-04-22T20:18:14.848376407Z,84
2024-04-22T20:18:15.587018025Z,79
2024-04-22T20:18:16.320268447Z,78
2024-04-22T20:18:19.156490414Z,80
2024-04-22T20:18:20.5982207Z,81
2024-04-22T20:18:21.324338833Z,82
2024-04-22T20:18:25.068303691Z,81
2024-04-22T20:18:25.752237741Z,82
2024-04-22T20:18:26.52045427Z,81
2024-04-22T20:18:27.226259346Z,82
2024-04-22T20:18:28.556365545Z,83
2024-04-22T20:18:29.067521923Z,87
2024-04-22T20:18:29.574488214Z,92
2024-04-22T20:18:30.085357548Z,105
2024-04-22T20:18:30.624253151Z,113
2024-04-22T20:18:31.140095985Z,136
2024-04-22T20:18:31.652530973Z,137
2024-04-22T20:18:33.004357723Z,135
2024-04-22T20:18:33.724544611Z,127
2024-04-22T20:18:34.524365147Z,116
2024-04-22T20:18:35.158693474Z,109
2024-04-22T20:18:36.00298565Z,101
2024-04-22T20:18:36.706880181Z,95
2024-04-22T20:18:37.42673008Z,88
2024-04-22T20:18:38.186243309Z,82
2024-04-22T20:18:38.928488089Z,81
2024-04-22T20:18:42.610229467Z,80
2024-04-22T20:18:43.340142865Z,81
2024-04-22T20:18:44.864329153Z,80
2024-04-22T20:18:46.332247163Z,81
2024-04-22T20:18:47.072707922Z,80
2024-04-22T20:18:48.291986636Z,83
2024-04-22T20:18:48.806224399Z,89
2024-04-22T20:18:49.322508211Z,100
2024-04-22T20:18:49.82636456Z,108
2024-04-22T20:18:50.337736045Z,132
2024-04-22T20:18:50.846263423Z,145
2024-04-22T20:18:51.356306981Z,176
2024-04-22T20:18:51.870025211Z,175
2024-04-22T20:18:52.382341926Z,176
2024-04-22T20:18:52.890521866Z,169
2024-04-22T20:18:53.416017523Z,155
2024-04-22T20:18:53.92424217Z,146
2024-04-22T20:18:54.430158074Z,144
2024-04-22T20:18:54.94405236Z,129
2024-04-22T20:18:55.534260461Z,118
2024-04-22T20:18:56.250055722Z,112
2024-04-22T20:18:56.99479658Z,104
2024-04-22T20:18:57.760201605Z,99
2024-04-22T20:18:58.484878746Z,92
2024-04-22T20:18:59.252328587Z,88
2024-04-22T20:19:00.734069542Z,86
2024-04-22T20:19:01.516396379Z,80
2024-04-22T20:19:02.330687324Z,79
2024-04-22T20:19:03.896564733Z,78
2024-04-22T20:19:04.746240319Z,77
2024-04-22T20:19:07.040123844Z,76
2024-04-22T20:19:10.116114482Z,77
2024-04-22T20:19:13.252218306Z,78
2024-04-22T20:19:14.049236533Z,77
2024-04-22T20:19:14.884512398Z,76
2024-04-22T20:19:20.214472636Z,77
2024-04-22T20:19:20.906340659Z,78
2024-04-22T20:19:21.63831404Z,79
2024-04-22T20:19:22.36051191Z,80
2024-04-22T20:19:24.008226498Z,79
2024-04-22T20:19:25.652243683Z,78
2024-04-22T20:19:26.492158828Z,77
2024-04-22T20:19:27.312949007Z,76
2024-04-22T20:19:28.906344582Z,75
2024-04-22T20:19:29.71433129Z,74
2024-04-22T20:19:30.489984271Z,73
2024-04-22T20:19:31.209232372Z,75
2024-04-22T20:19:33.530849798Z,76
2024-04-22T20:19:34.307931343Z,77
2024-04-22T20:19:36.504763258Z,79
2024-04-22T20:19:37.512282033Z,77
2024-04-22T20:19:39.070664454Z,76
2024-04-22T20:19:40.68844337Z,75
2024-04-22T20:19:41.434233953Z,76
2024-04-22T20:19:44.539993792Z,74
2024-04-22T20:19:45.270125168Z,77
2024-04-22T20:19:50.058437621Z,76
2024-04-22T20:19:50.864595639Z,75
2024-04-22T20:19:51.620355245Z,76
2024-04-22T20:19:57.828231889Z,77
2024-04-22T20:20:00.994598318Z,76
2024-04-22T20:20:02.504515723Z,77
2024-04-22T20:20:03.300186052Z,76
2024-04-22T20:20:04.816887047Z,77
2024-04-22T20:20:05.332340048Z,81
2024-04-22T20:20:05.846245934Z,85
2024-04-22T20:20:06.362365718Z,97
2024-04-22T20:20:07.130639781Z,98
2024-04-22T20:20:07.904582429Z,97
2024-04-22T20:20:10.236619535Z,98
2024-04-22T20:20:11.090529082Z,95
2024-04-22T20:20:11.850371849Z,90
2024-04-22T20:20:12.584902113Z,86
2024-04-22T20:20:13.382135829Z,80
2024-04-22T20:20:14.198333841Z,76
2024-04-22T20:20:15.71644403Z,77
2024-04-22T20:20:18.722289594Z,78
2024-04-22T20:20:20.945922309Z,79
2024-04-22T20:20:21.725730585Z,80
2024-04-22T20:20:24.018186229Z,79
2024-04-22T20:20:24.920392019Z,78
2024-04-22T20:20:26.548103231Z,76
2024-04-22T20:20:27.384474803Z,75
2024-04-22T20:20:28.269652687Z,74
2024-04-22T20:20:30.558062952Z,73
2024-04-22T20:20:31.214424471Z,74
2024-04-22T20:20:31.734828864Z,78
2024-04-22T20:20:32.254684991Z,84
2024-04-22T20:20:32.766226715Z,100
2024-04-22T20:20:33.27807861Z,110
2024-04-22T20:20:33.790323887Z,109
2024-04-22T20:20:34.550133336Z,108
2024-04-22T20:20:35.395320474Z,107
2024-04-22T20:20:36.946868442Z,105
2024-04-22T20:20:37.756844702Z,99
2024-04-22T20:20:38.60239499Z,91
2024-04-22T20:20:39.364272593Z,84
2024-04-22T20:20:40.150419615Z,79
2024-04-22T20:20:40.922455859Z,74
2024-04-22T20:20:41.726561599Z,75
2024-04-22T20:20:43.250258338Z,76
2024-04-22T20:20:46.350107838Z,77
2024-04-22T20:20:47.824339868Z,78
2024-04-22T20:20:48.342747528Z,81
2024-04-22T20:20:48.856699291Z,87
2024-04-22T20:20:49.368354571Z,102
2024-04-22T20:20:49.879331508Z,122
2024-04-22T20:20:50.390396841Z,136
2024-04-22T20:20:50.892839046Z,147
2024-04-22T20:20:51.41445599Z,170
2024-04-22T20:20:52.100545689Z,157
2024-04-22T20:20:52.780937194Z,144
2024-04-22T20:20:53.546263816Z,128
2024-04-22T20:20:54.316124322Z,116
2024-04-22T20:20:55.09015237Z,106
2024-04-22T20:20:55.860336195Z,97
2024-04-22T20:20:56.612441694Z,90
2024-04-22T20:20:57.420371541Z,86
2024-04-22T20:20:58.264177955Z,82
2024-04-22T20:20:59.114174304Z,77
2024-04-22T20:21:00.706328106Z,76
2024-04-22T20:21:01.574096098Z,75
2024-04-22T20:21:03.892563237Z,74
2024-04-22T20:21:06.284361917Z,75
2024-04-22T20:21:07.892161691Z,74
2024-04-22T20:21:09.564076229Z,75
2024-04-22T20:21:11.915295984Z,74
2024-04-22T20:21:13.506878092Z,75
2024-04-22T20:21:15.142166721Z,74
2024-04-22T20:21:17.570508246Z,75
2024-04-22T20:21:18.440065606Z,74
2024-04-22T20:21:19.284389987Z,73
2024-04-22T20:21:20.816925591Z,74
2024-04-22T20:21:22.468147193Z,73
2024-04-22T20:21:23.244136968Z,74
2024-04-22T20:21:23.984216585Z,75
2024-04-22T20:21:25.462245204Z,76
2024-04-22T20:21:26.994115046Z,78
2024-04-22T20:21:29.408212015Z,77
2024-04-22T20:21:31.803427594Z,76
2024-04-22T20:21:33.90077477Z,78
2024-04-22T20:21:34.416445155Z,83
2024-04-22T20:21:34.930435825Z,96
2024-04-22T20:21:35.478708201Z,99
2024-04-22T20:21:36.218450019Z,101
2024-04-22T20:21:37.042374696Z,100
2024-04-22T20:21:37.852683785Z,99
2024-04-22T20:21:38.628228205Z,98
2024-04-22T20:21:40.270236604Z,94
2024-04-22T20:21:41.040374365Z,88
2024-04-22T20:21:41.818754852Z,82
2024-04-22T20:21:42.594449538Z,77
2024-04-22T20:21:43.408202492Z,75
2024-04-22T20:21:44.92643354Z,76
2024-04-22T20:21:46.570098577Z,75
2024-04-22T20:21:48.190421243Z,76
2024-04-22T20:21:49.032357528Z,75
2024-04-22T20:21:50.616908706Z,74
2024-04-22T20:21:51.390669485Z,75
2024-04-22T20:21:52.73014561Z,77
2024-04-22T20:21:53.238233671Z,81
2024-04-22T20:21:53.760103722Z,84
2024-04-22T20:21:54.374459195Z,86
2024-04-22T20:21:55.904180271Z,87
2024-04-22T20:21:59.892850965Z,83
2024-04-22T20:22:00.706401075Z,79
2024-04-22T20:22:01.46107399Z,77
2024-04-22T20:22:02.224454024Z,76
2024-04-22T20:22:03.072322882Z,75
2024-04-22T20:22:07.738183743Z,76
2024-04-22T20:22:08.477331857Z,77
2024-04-22T20:22:10.068415504Z,76
2024-04-22T20:22:10.876413811Z,77
2024-04-22T20:22:12.518375437Z,76
2024-04-22T20:22:13.394138061Z,75
2024-04-22T20:22:14.284611688Z,74
2024-04-22T20:22:18.057969156Z,75
2024-04-22T20:22:18.696428948Z,77
2024-04-22T20:22:19.348222646Z,78
2024-04-22T20:22:19.966270814Z,80
2024-04-22T20:22:20.552745791Z,84
2024-04-22T20:22:21.244603457Z,86
2024-04-22T20:22:21.862190008Z,87
2024-04-22T20:22:22.604263454Z,88
2024-04-22T20:22:23.418093381Z,87
2024-04-22T20:22:24.298163954Z,86
2024-04-22T20:22:25.106216596Z,85
2024-04-22T20:22:25.869655635Z,84
2024-04-22T20:22:26.714780595Z,81
2024-04-22T20:22:27.560385845Z,79
2024-04-22T20:22:28.291125918Z,77
2024-04-22T20:22:29.766641868Z,76
2024-04-22T20:22:30.540210484Z,75
2024-04-22T20:22:31.276304093Z,76
2024-04-22T20:22:31.809409251Z,80
2024-04-22T20:22:32.327139458Z,86
2024-04-22T20:22:32.834520184Z,87
2024-04-22T20:22:33.673564002Z,86
2024-04-22T20:22:34.616971734Z,85
2024-04-22T20:22:35.428229113Z,84
2024-04-22T20:22:36.278783086Z,82
2024-04-22T20:22:37.168412046Z,81
2024-04-22T20:22:38.09441508Z,79
2024-04-22T20:22:38.930515928Z,78
2024-04-22T20:22:39.768376263Z,74
2024-04-22T20:22:40.610241184Z,70
2024-04-22T20:22:41.454154585Z,69
2024-04-22T20:22:43.036105565Z,71
2024-04-22T20:22:44.808097977Z,70
2024-04-22T20:22:46.540324919Z,71
2024-04-22T20:22:49.080694619Z,70
2024-04-22T20:22:49.856795684Z,71
2024-04-22T20:22:53.070239154Z,72
2024-04-22T20:22:53.89084749Z,73
2024-04-22T20:22:56.349337474Z,74
2024-04-22T20:22:57.110137167Z,75
2024-04-22T20:22:57.926370389Z,74
2024-04-22T20:22:58.810237092Z,73
2024-04-22T20:23:02.800317289Z,74
2024-04-22T20:23:03.458597253Z,76
2024-04-22T20:23:04.780461029Z,78
2024-04-22T20:23:05.518306625Z,79
2024-04-22T20:23:06.102067003Z,82
2024-04-22T20:23:06.759280265Z,84
2024-04-22T20:23:07.444135784Z,85
2024-04-22T20:23:07.950124872Z,91
2024-04-22T20:23:08.456486922Z,99
2024-04-22T20:23:08.966099436Z,101
2024-04-22T20:23:09.472597105Z,116
2024-04-22T20:23:09.980055917Z,134
2024-04-22T20:23:10.506346643Z,160
2024-04-22T20:23:11.126688646Z,162
2024-04-22T20:23:11.831102946Z,160
2024-04-22T20:23:12.354431554Z,184
2024-04-22T20:23:13.238185705Z,171
2024-04-22T20:23:13.740016749Z,163
2024-04-22T20:23:14.246183572Z,160
2024-04-22T20:23:14.762194663Z,175
2024-04-22T20:23:15.276314388Z,185
2024-04-22T20:23:15.789539233Z,182
2024-04-22T20:23:20.446076098Z,73
2024-04-22T20:23:21.359001171Z,72
2024-04-22T20:23:22.964240648Z,73
2024-04-22T20:23:24.618815508Z,72
2024-04-22T20:23:28.826414663Z,71
2024-04-22T20:23:30.53580802Z,72
2024-04-22T20:23:31.350360338Z,71
2024-04-22T20:23:34.640021554Z,72
2024-04-22T20:23:35.444010985Z,71
2024-04-22T20:23:36.310215637Z,72
2024-04-22T20:23:37.038688054Z,73
2024-04-22T20:23:39.612214665Z,72
2024-04-22T20:23:40.384191017Z,73
2024-04-22T20:23:41.102193752Z,74
2024-04-22T20:23:42.776204831Z,73
2024-04-22T20:23:43.512041454Z,74
2024-04-22T20:23:44.252144502Z,75
2024-04-22T20:23:45.094231714Z,74
2024-04-22T20:23:46.018423054Z,73
2024-04-22T20:23:46.796320767Z,74
2024-04-22T20:23:47.612152895Z,75
2024-04-22T20:23:48.462759493Z,74
2024-04-22T20:23:49.324970354Z,73
2024-04-22T20:23:51.788370417Z,72
2024-04-22T20:23:52.670581155Z,71
2024-04-22T20:23:54.25792802Z,72
2024-04-22T20:23:56.712528579Z,73
2024-04-22T20:23:57.444317752Z,74
2024-04-22T20:23:59.776460486Z,75
2024-04-22T20:24:00.512256718Z,77
2024-04-22T20:24:01.740883331Z,80
2024-04-22T20:24:02.250464342Z,86
2024-04-22T20:24:02.75408371Z,99
2024-04-22T20:24:03.565174524Z,98
2024-04-22T20:24:04.396327975Z,97
2024-04-22T20:24:05.300215763Z,95
2024-04-22T20:24:06.19223545Z,93
2024-04-22T20:24:06.969296532Z,92
2024-04-22T20:24:08.628780758Z,87
2024-04-22T20:24:09.398086924Z,81
2024-04-22T20:24:10.13614904Z,77
2024-04-22T20:24:10.892360917Z,73
2024-04-22T20:24:11.549216023Z,75
2024-04-22T20:24:12.052364538Z,78
2024-04-22T20:24:12.564603557Z,84
2024-04-22T20:24:13.073111979Z,90
2024-04-22T20:24:13.580449581Z,97
2024-04-22T20:24:14.086348781Z,96
2024-04-22T20:24:15.766632113Z,94
2024-04-22T20:24:16.534131937Z,93
2024-04-22T20:24:18.197984751Z,90
2024-04-22T20:24:19.002141161Z,86
2024-04-22T20:24:19.81408088Z,81
2024-04-22T20:24:20.549283128Z,77
2024-04-22T20:24:21.357554071Z,73
2024-04-22T20:24:23.830075435Z,74
2024-04-22T20:24:24.676137363Z,73
2024-04-22T20:24:27.114924002Z,74
2024-04-22T20:24:28.528503979Z,75
2024-04-22T20:24:29.182600312Z,76
2024-04-22T20:24:29.880154951Z,78
2024-04-22T20:24:32.266440605Z,79
2024-04-22T20:24:32.966559889Z,81
2024-04-22T20:24:33.596165595Z,82
2024-04-22T20:24:34.218050424Z,84
2024-04-22T20:24:34.850557667Z,85
2024-04-22T20:24:35.470382939Z,86
2024-04-22T20:24:36.716311637Z,87
2024-04-22T20:24:37.368459327Z,90
2024-04-22T20:24:38.024228222Z,92
2024-04-22T20:24:39.360388979Z,94
2024-04-22T20:24:39.866291311Z,98
2024-04-22T20:24:40.368239448Z,108
2024-04-22T20:24:40.892143534Z,115
2024-04-22T20:24:41.400157757Z,134
2024-04-22T20:24:41.918355281Z,160
2024-04-22T20:24:42.435003778Z,187
2024-04-22T20:24:42.941210697Z,170
2024-04-22T20:24:43.512365338Z,157
2024-04-22T20:24:44.300120383Z,139
2024-04-22T20:24:44.918426968Z,131
2024-04-22T20:24:46.076772855Z,111
2024-04-22T20:24:46.970261856Z,100
2024-04-22T20:24:47.796375803Z,91
2024-04-22T20:24:48.683432985Z,83
2024-04-22T20:24:49.568257104Z,77
2024-04-22T20:24:50.404773077Z,71
2024-04-22T20:24:52.130698148Z,69
2024-04-22T20:24:53.054372885Z,68
2024-04-22T20:24:53.926235218Z,66
2024-04-22T20:24:54.816274644Z,69
2024-04-22T20:24:55.664132947Z,68
2024-04-22T20:24:56.502463929Z,69
2024-04-22T20:24:58.13412829Z,70
2024-04-22T20:24:59.626534688Z,71
2024-04-22T20:25:00.132983531Z,75
2024-04-22T20:25:00.634523938Z,81
2024-04-22T20:25:01.140626297Z,88
2024-04-22T20:25:01.660769164Z,101
2024-04-22T20:25:02.190199446Z,124
2024-04-22T20:25:02.761097425Z,129
2024-04-22T20:25:03.538390448Z,132
2024-04-22T20:25:04.351171399Z,127
2024-04-22T20:25:05.208642133Z,118
2024-04-22T20:25:06.006463929Z,108
2024-04-22T20:25:06.748750898Z,100
2024-04-22T20:25:07.614342952Z,94
2024-04-22T20:25:08.405441143Z,88
2024-04-22T20:25:09.176338827Z,82
2024-04-22T20:25:09.909889477Z,77
2024-04-22T20:25:10.716455963Z,75
2024-04-22T20:25:13.035552184Z,76
2024-04-22T20:25:15.410190983Z,77
2024-04-22T20:25:16.982011966Z,76
2024-04-22T20:25:20.190127321Z,75
2024-04-22T20:25:21.114095735Z,74
2024-04-22T20:25:21.936295336Z,73
2024-04-22T20:25:24.434339079Z,72
2024-04-22T20:25:28.580129556Z,71
2024-04-22T20:25:33.772415538Z,70
2024-04-22T20:25:38.820289756Z,71
2024-04-22T20:25:39.714502803Z,70
2024-04-22T20:25:42.224495185Z,71
2024-04-22T20:25:43.917024966Z,70
2024-04-22T20:25:44.738348773Z,71
2024-04-22T20:25:47.356494607Z,70
2024-04-22T20:25:49.051239653Z,71
2024-04-22T20:25:50.754905284Z,70
2024-04-22T20:25:54.160811837Z,69
2024-04-22T20:25:55.010294013Z,70
2024-04-22T20:25:55.812408486Z,71
2024-04-22T20:25:57.578361981Z,70
2024-04-22T20:25:59.219969735Z,71
2024-04-22T20:26:00.128445805Z,70
2024-04-22T20:26:01.079474222Z,69
2024-04-22T20:26:03.530787023Z,70
2024-04-22T20:26:04.039976739Z,73
2024-04-22T20:26:04.556363715Z,76
2024-04-22T20:26:05.064649876Z,82
2024-04-22T20:26:05.576066857Z,97
2024-04-22T20:26:06.080184102Z,108
2024-04-22T20:26:06.595088097Z,118
2024-04-22T20:26:07.12406548Z,140
2024-04-22T20:26:07.640306337Z,154
2024-04-22T20:26:08.150426068Z,173
2024-04-22T20:26:08.665008455Z,175
2024-04-22T20:26:09.168296473Z,171
2024-04-22T20:26:09.71221345Z,147
2024-04-22T20:26:10.330412476Z,129
2024-04-22T20:26:11.128031207Z,120
2024-04-22T20:26:11.869399118Z,116
2024-04-22T20:26:12.560154955Z,109
2024-04-22T20:26:13.290150456Z,102
2024-04-22T20:26:14.028344524Z,95
2024-04-22T20:26:14.788233363Z,88
2024-04-22T20:26:15.454123384Z,83
2024-04-22T20:26:16.15424531Z,80
2024-04-22T20:26:16.872091156Z,81
2024-04-22T20:26:17.56446913Z,82
2024-04-22T20:26:18.256271787Z,84
2024-04-22T20:26:19.054782699Z,83
2024-04-22T20:26:19.82644069Z,82
2024-04-22T20:26:22.009170158Z,83
2024-04-22T20:26:22.734340376Z,82
2024-04-22T20:26:23.620394554Z,80
2024-04-22T20:26:24.166109641Z,82
2024-04-22T20:26:24.672862232Z,86
2024-04-22T20:26:25.184654492Z,92
2024-04-22T20:26:25.70270959Z,104
2024-04-22T20:26:26.206737196Z,109
2024-04-22T20:26:26.720110905Z,116
2024-04-22T20:26:27.249708125Z,138
2024-04-22T20:26:27.834238064Z,142
2024-04-22T20:26:28.678486508Z,133
2024-04-22T20:26:29.514322003Z,119
2024-04-22T20:26:30.408430199Z,107
2024-04-22T20:26:31.260607343Z,99
2024-04-22T20:26:32.040313958Z,93
2024-04-22T20:26:32.838252076Z,89
2024-04-22T20:26:33.736691778Z,82
2024-04-22T20:26:34.624589008Z,77
2024-04-22T20:26:35.404163276Z,72
2024-04-22T20:26:36.690442826Z,74
2024-04-22T20:26:37.198120774Z,80
2024-04-22T20:26:37.70581284Z,84
2024-04-22T20:26:38.221327787Z,100
2024-04-22T20:26:38.733167913Z,109
2024-04-22T20:26:39.246371361Z,118
2024-04-22T20:26:39.758335188Z,139
2024-04-22T20:26:40.270304119Z,153
2024-04-22T20:26:40.786396004Z,168
2024-04-22T20:26:41.300517181Z,181
2024-04-22T20:26:41.802699089Z,182
2024-04-22T20:26:42.32462084Z,216
2024-04-22T20:26:42.836404061Z,231
2024-04-22T20:26:43.348742837Z,233
2024-04-22T20:26:43.858462899Z,214
2024-04-22T20:26:44.364638507Z,185
2024-04-22T20:26:44.870271351Z,182
2024-04-22T20:26:45.376292409Z,179
2024-04-22T20:26:45.896513959Z,173
2024-04-22T20:26:46.914407549Z,151
2024-04-22T20:26:47.815332865Z,137
2024-04-22T20:26:48.664266447Z,127
2024-04-22T20:26:49.518526969Z,116
2024-04-22T20:26:50.37063057Z,105
2024-04-22T20:26:51.308442549Z,94
2024-04-22T20:26:52.194299945Z,86
2024-04-22T20:26:53.028447932Z,81
2024-04-22T20:26:53.849185767Z,75
2024-04-22T20:26:54.73453466Z,69
2024-04-22T20:26:56.410591464Z,70
2024-04-22T20:26:58.114436891Z,69
2024-04-22T20:26:58.954322948Z,70
2024-04-22T20:26:59.745074422Z,71
2024-04-22T20:27:00.516390113Z,72
2024-04-22T20:27:04.754661486Z,71
2024-04-22T20:27:07.325245353Z,72
2024-04-22T20:27:08.140699041Z,71
2024-04-22T20:27:13.118025198Z,72
2024-04-22T20:27:15.71326603Z,71
2024-04-22T20:27:18.29211148Z,70
2024-04-22T20:27:20.770549798Z,71
2024-04-22T20:27:21.61840487Z,70
2024-04-22T20:27:23.224387102Z,71
2024-04-22T20:27:23.956774173Z,72
2024-04-22T20:27:24.686196212Z,74
2024-04-22T20:27:25.420326417Z,75
2024-04-22T20:27:26.114421145Z,76
2024-04-22T20:27:26.844365808Z,78
2024-04-22T20:27:27.532358502Z,79
2024-04-22T20:27:29.088396022Z,80
2024-04-22T20:27:29.886060701Z,81
2024-04-22T20:27:31.271995243Z,82
2024-04-22T20:27:32.000382692Z,81
2024-04-22T20:27:32.612355992Z,83
2024-04-22T20:27:33.503134076Z,81
2024-04-22T20:27:34.089832904Z,82
2024-04-22T20:27:34.968366238Z,81
2024-04-22T20:27:35.738477533Z,80
2024-04-22T20:27:37.424449287Z,79
2024-04-22T20:27:38.30815212Z,78
2024-04-22T20:27:39.233948568Z,75
2024-04-22T20:27:40.132604093Z,73
2024-04-22T20:27:41.016196769Z,71
2024-04-22T20:27:42.770350402Z,69
2024-04-22T20:27:44.466295282Z,68
2024-04-22T20:27:45.287171117Z,69
2024-04-22T20:27:46.130414634Z,68
2024-04-22T20:27:46.979282618Z,69
2024-04-22T20:27:47.796635511Z,70
2024-04-22T20:27:48.606418645Z,71
2024-04-22T20:27:53.767237242Z,70
2024-04-22T20:27:55.44018657Z,71
2024-04-22T20:27:57.920351473Z,70
2024-04-22T20:27:58.774703495Z,71
2024-04-22T20:27:59.552400767Z,72
2024-04-22T20:28:02.682213332Z,74
2024-04-22T20:28:03.197018699Z,77
2024-04-22T20:28:03.70425636Z,81
2024-04-22T20:28:05.258257542Z,82
2024-04-22T20:28:06.60442139Z,85
2024-04-22T20:28:07.114788994Z,91
2024-04-22T20:28:07.620521131Z,94
2024-04-22T20:28:08.351708404Z,95
2024-04-22T20:28:09.189509132Z,92
2024-04-22T20:28:09.961081877Z,88
2024-04-22T20:28:10.668401747Z,84
2024-04-22T20:28:11.430387053Z,85
2024-04-22T20:28:12.196187655Z,86
2024-04-22T20:28:13.788288786Z,83
2024-04-22T20:28:14.530239117Z,79
2024-04-22T20:28:15.302532045Z,77
2024-04-22T20:28:16.041084458Z,78
2024-04-22T20:28:16.654240779Z,80
2024-04-22T20:28:17.266510104Z,82
2024-04-22T20:28:17.774583836Z,86
2024-04-22T20:28:18.286520063Z,92
2024-04-22T20:28:19.400166906Z,93
2024-04-22T20:28:20.132376397Z,94
2024-04-22T20:28:20.834333855Z,95
2024-04-22T20:28:22.282529636Z,96
2024-04-22T20:28:22.940838591Z,95
2024-04-22T20:28:23.660177548Z,94
2024-04-22T20:28:24.358296479Z,89
2024-04-22T20:28:25.124382651Z,83
2024-04-22T20:28:25.79412494Z,84
2024-04-22T20:28:26.920212061Z,88
2024-04-22T20:28:27.434154794Z,103
2024-04-22T20:28:28.022330409Z,105
2024-04-22T20:28:28.534241541Z,110
2024-04-22T20:28:29.040852341Z,129
2024-04-22T20:28:29.540407824Z,142
2024-04-22T20:28:30.050345078Z,179
2024-04-22T20:28:30.558346935Z,188
2024-04-22T20:28:31.077905318Z,198
2024-04-22T20:28:31.58235468Z,199
2024-04-22T20:28:32.402407108Z,177
2024-04-22T20:28:32.914084349Z,169
2024-04-22T20:28:33.430289184Z,165
2024-04-22T20:28:33.948767172Z,167
2024-04-22T20:28:34.466434418Z,166
2024-04-22T20:28:34.974147475Z,154
2024-04-22T20:28:35.740380622Z,138
2024-04-22T20:28:36.599846853Z,122
2024-04-22T20:28:37.362452587Z,120
2024-04-22T20:28:38.09645863Z,115
2024-04-22T20:28:38.902430821Z,106
2024-04-22T20:28:39.406381105Z,102
2024-04-22T20:28:39.920307169Z,101
