date,time,value
2024-03-16,21:51:55,119.0
2024-03-16,21:51:55,118.0
2024-03-16,21:51:56,112.0
2024-03-16,21:51:57,106.0
2024-03-16,21:51:57,98.0
2024-03-16,21:51:58,96.0
2024-03-16,21:51:59,94.0
2024-03-16,21:52:00,89.0
2024-03-16,21:52:00,84.0
2024-03-16,21:52:01,83.0
2024-03-16,21:52:02,82.0
2024-03-16,21:52:03,85.0
2024-03-16,21:52:05,83.0
2024-03-16,21:52:06,82.0
2024-03-16,21:52:08,79.0
2024-03-16,21:52:09,78.0
2024-03-16,21:52:10,77.0
2024-03-16,21:52:11,76.0
2024-03-16,21:52:12,75.0
2024-03-16,21:52:13,77.0
2024-03-16,21:52:14,78.0
2024-03-16,21:52:15,76.0
2024-03-16,21:52:16,77.0
2024-03-16,21:52:16,78.0
2024-03-16,21:52:17,79.0
2024-03-16,21:52:18,78.0
2024-03-16,21:52:20,79.0
2024-03-16,21:52:21,78.0
2024-03-16,21:52:22,77.0
2024-03-16,21:52:22,78.0
2024-03-16,21:52:23,79.0
2024-03-16,21:52:25,78.0
2024-03-16,21:52:26,76.0
2024-03-16,21:52:27,77.0
2024-03-16,21:52:28,76.0
2024-03-16,21:52:29,75.0
2024-03-16,21:52:29,76.0
2024-03-16,21:52:30,77.0
2024-03-16,21:52:31,75.0
2024-03-16,21:52:32,73.0
2024-03-16,21:52:34,75.0
2024-03-16,21:52:35,74.0
2024-03-16,21:52:36,75.0
2024-03-16,21:52:37,76.0
2024-03-16,21:52:38,74.0
2024-03-16,21:52:40,76.0
2024-03-16,21:52:41,77.0
2024-03-16,21:52:44,78.0
2024-03-16,21:52:45,75.0
2024-03-16,21:52:46,76.0
2024-03-16,21:52:47,78.0
2024-03-16,21:52:47,80.0
2024-03-16,21:52:49,81.0
2024-03-16,21:52:49,83.0
2024-03-16,21:52:50,85.0
2024-03-16,21:52:51,86.0
2024-03-16,21:52:51,87.0
2024-03-16,21:52:52,90.0
2024-03-16,21:52:53,93.0
2024-03-16,21:52:53,94.0
2024-03-16,21:52:54,95.0
2024-03-16,21:52:58,94.0
2024-03-16,21:52:59,93.0
2024-03-16,21:53:00,92.0
2024-03-16,21:53:00,90.0
2024-03-16,21:53:01,89.0
2024-03-16,21:53:02,86.0
2024-03-16,21:53:03,83.0
2024-03-16,21:53:04,82.0
2024-03-16,21:53:07,86.0
2024-03-16,21:53:07,89.0
2024-03-16,21:53:08,96.0
2024-03-16,21:53:08,114.0
2024-03-16,21:53:09,135.0
2024-03-16,21:53:09,149.0
2024-03-16,21:53:10,140.0
2024-03-16,21:53:11,133.0
2024-03-16,21:53:12,122.0
2024-03-16,21:53:12,114.0
2024-03-16,21:53:13,105.0
2024-03-16,21:53:14,96.0
2024-03-16,21:53:15,91.0
2024-03-16,21:53:15,85.0
2024-03-16,21:53:16,78.0
2024-03-16,21:53:17,72.0
2024-03-16,21:53:18,74.0
2024-03-16,21:53:19,76.0
2024-03-16,21:53:19,77.0
2024-03-16,21:53:20,79.0
2024-03-16,21:53:21,80.0
2024-03-16,21:53:22,81.0
2024-03-16,21:53:24,82.0
2024-03-16,21:53:24,83.0
2024-03-16,21:53:27,82.0
2024-03-16,21:53:28,81.0
2024-03-16,21:53:29,82.0
2024-03-16,21:53:30,81.0
2024-03-16,21:53:31,79.0
2024-03-16,21:53:33,78.0
2024-03-16,21:53:34,76.0
2024-03-16,21:53:36,77.0
2024-03-16,21:53:37,76.0
2024-03-16,21:53:37,75.0
2024-03-16,21:53:39,78.0
2024-03-16,21:53:39,81.0
2024-03-16,21:53:40,83.0
2024-03-16,21:53:41,85.0
2024-03-16,21:53:41,91.0
2024-03-16,21:53:42,98.0
2024-03-16,21:53:42,99.0
2024-03-16,21:53:43,115.0
2024-03-16,21:53:43,119.0
2024-03-16,21:53:44,126.0
2024-03-16,21:53:44,136.0
2024-03-16,21:53:45,133.0
2024-03-16,21:53:45,131.0
2024-03-16,21:53:46,123.0
2024-03-16,21:53:47,112.0
2024-03-16,21:53:47,109.0
2024-03-16,21:53:48,104.0
2024-03-16,21:53:49,97.0
2024-03-16,21:53:49,96.0
2024-03-16,21:53:50,92.0
2024-03-16,21:53:51,87.0
2024-03-16,21:53:51,88.0
2024-03-16,21:53:52,89.0
2024-03-16,21:53:53,91.0
2024-03-16,21:53:54,92.0
2024-03-16,21:53:55,91.0
2024-03-16,21:53:57,90.0
2024-03-16,21:53:58,88.0
2024-03-16,21:53:59,87.0
2024-03-16,21:54:00,86.0
2024-03-16,21:54:00,85.0
2024-03-16,21:54:01,84.0
2024-03-16,21:54:02,83.0
2024-03-16,21:54:04,80.0
2024-03-16,21:54:06,79.0
2024-03-16,21:54:07,78.0
2024-03-16,21:54:08,77.0
2024-03-16,21:54:11,81.0
2024-03-16,21:54:11,83.0
2024-03-16,21:54:12,84.0
2024-03-16,21:54:13,83.0
2024-03-16,21:54:14,82.0
2024-03-16,21:54:14,83.0
2024-03-16,21:54:15,84.0
2024-03-16,21:54:17,82.0
2024-03-16,21:54:18,80.0
2024-03-16,21:54:19,75.0
2024-03-16,21:54:20,77.0
2024-03-16,21:54:22,76.0
2024-03-16,21:54:25,79.0
2024-03-16,21:54:26,80.0
2024-03-16,21:54:28,78.0
2024-03-16,21:54:28,77.0
2024-03-16,21:54:29,78.0
2024-03-16,21:54:31,77.0
2024-03-16,21:54:32,76.0
2024-03-16,21:54:32,78.0
2024-03-16,21:54:34,77.0
2024-03-16,21:54:35,79.0
2024-03-16,21:54:36,80.0
2024-03-16,21:54:37,79.0
2024-03-16,21:54:38,81.0
2024-03-16,21:54:39,82.0
2024-03-16,21:54:41,85.0
2024-03-16,21:54:41,91.0
2024-03-16,21:54:42,92.0
2024-03-16,21:54:43,94.0
2024-03-16,21:54:44,95.0
2024-03-16,21:54:44,96.0
2024-03-16,21:54:45,97.0
2024-03-16,21:54:47,96.0
2024-03-16,21:54:48,88.0
2024-03-16,21:54:48,82.0
2024-03-16,21:54:49,81.0
2024-03-16,21:54:50,79.0
2024-03-16,21:54:51,78.0
2024-03-16,21:54:54,77.0
2024-03-16,21:54:55,80.0
2024-03-16,21:54:56,82.0
2024-03-16,21:54:57,83.0
2024-03-16,21:54:59,84.0
2024-03-16,21:54:59,87.0
2024-03-16,21:55:00,86.0
2024-03-16,21:55:01,84.0
2024-03-16,21:55:02,83.0
2024-03-16,21:55:04,84.0
2024-03-16,21:55:06,83.0
2024-03-16,21:55:07,78.0
2024-03-16,21:55:07,77.0
2024-03-16,21:55:08,79.0
2024-03-16,21:55:09,81.0
2024-03-16,21:55:10,80.0
2024-03-16,21:55:12,79.0
2024-03-16,21:55:13,76.0
2024-03-16,21:55:14,75.0
2024-03-16,21:55:14,76.0
2024-03-16,21:55:15,78.0
2024-03-16,21:55:16,79.0
2024-03-16,21:55:16,80.0
2024-03-16,21:55:17,82.0
2024-03-16,21:55:17,87.0
2024-03-16,21:55:18,94.0
2024-03-16,21:55:18,97.0
2024-03-16,21:55:19,102.0
2024-03-16,21:55:19,112.0
2024-03-16,21:55:20,113.0
2024-03-16,21:55:21,114.0
2024-03-16,21:55:21,120.0
2024-03-16,21:55:22,117.0
2024-03-16,21:55:23,110.0
2024-03-16,21:55:23,101.0
2024-03-16,21:55:24,99.0
2024-03-16,21:55:25,98.0
2024-03-16,21:55:26,93.0
2024-03-16,21:55:26,92.0
2024-03-16,21:55:27,89.0
2024-03-16,21:55:28,84.0
2024-03-16,21:55:29,83.0
2024-03-16,21:55:29,82.0
2024-03-16,21:55:31,81.0
2024-03-16,21:55:32,80.0
2024-03-16,21:55:34,79.0
2024-03-16,21:55:35,80.0
2024-03-16,21:55:37,78.0
2024-03-16,21:55:38,76.0
2024-03-16,21:55:39,77.0
2024-03-16,21:55:40,76.0
2024-03-16,21:55:41,74.0
2024-03-16,21:55:43,75.0
2024-03-16,21:55:44,74.0
2024-03-16,21:55:45,75.0
2024-03-16,21:55:47,76.0
2024-03-16,21:55:48,77.0
2024-03-16,21:55:49,79.0
2024-03-16,21:55:49,81.0
2024-03-16,21:55:50,82.0
2024-03-16,21:55:51,83.0
2024-03-16,21:55:51,82.0
2024-03-16,21:55:52,84.0
2024-03-16,21:55:53,85.0
2024-03-16,21:55:55,82.0
2024-03-16,21:55:55,80.0
2024-03-16,21:55:57,79.0
2024-03-16,21:55:57,78.0
2024-03-16,21:55:59,79.0
2024-03-16,21:56:00,80.0
2024-03-16,21:56:00,79.0
2024-03-16,21:56:01,80.0
2024-03-16,21:56:02,81.0
2024-03-16,21:56:03,83.0
2024-03-16,21:56:04,82.0
2024-03-16,21:56:05,78.0
2024-03-16,21:56:06,77.0
2024-03-16,21:56:08,75.0
2024-03-16,21:56:09,74.0
2024-03-16,21:56:11,73.0
2024-03-16,21:56:12,72.0
2024-03-16,21:56:13,73.0
2024-03-16,21:56:14,74.0
2024-03-16,21:56:16,72.0
2024-03-16,21:56:17,74.0
2024-03-16,21:56:18,75.0
2024-03-16,21:56:19,73.0
2024-03-16,21:56:20,72.0
2024-03-16,21:56:21,73.0
2024-03-16,21:56:21,74.0
2024-03-16,21:56:23,73.0
2024-03-16,21:56:24,74.0
2024-03-16,21:56:24,75.0
2024-03-16,21:56:26,73.0
2024-03-16,21:56:27,75.0
2024-03-16,21:56:28,77.0
2024-03-16,21:56:28,79.0
2024-03-16,21:56:29,78.0
2024-03-16,21:56:31,80.0
2024-03-16,21:56:33,81.0
2024-03-16,21:56:33,84.0
2024-03-16,21:56:34,85.0
2024-03-16,21:56:34,86.0
2024-03-16,21:56:35,88.0
2024-03-16,21:56:36,94.0
2024-03-16,21:56:36,101.0
2024-03-16,21:56:37,98.0
2024-03-16,21:56:38,96.0
2024-03-16,21:56:38,94.0
2024-03-16,21:56:39,98.0
2024-03-16,21:56:40,104.0
2024-03-16,21:56:40,116.0
2024-03-16,21:56:41,117.0
2024-03-16,21:56:41,151.0
2024-03-16,21:56:42,175.0
2024-03-16,21:56:43,184.0
2024-03-16,21:56:43,182.0
2024-03-16,21:56:44,178.0
2024-03-16,21:56:44,181.0
2024-03-16,21:56:45,184.0
2024-03-16,21:56:45,164.0
2024-03-16,21:56:46,147.0
2024-03-16,21:56:47,139.0
2024-03-16,21:56:47,127.0
2024-03-16,21:56:48,116.0
2024-03-16,21:56:49,108.0
2024-03-16,21:56:49,102.0
2024-03-16,21:56:50,94.0
2024-03-16,21:56:51,88.0
2024-03-16,21:56:52,81.0
2024-03-16,21:56:53,80.0
2024-03-16,21:56:53,79.0
2024-03-16,21:56:56,80.0
2024-03-16,21:56:58,81.0
2024-03-16,21:56:58,82.0
2024-03-16,21:56:59,84.0
2024-03-16,21:57:00,85.0
2024-03-16,21:57:01,87.0
2024-03-16,21:57:02,88.0
2024-03-16,21:57:03,89.0
2024-03-16,21:57:06,88.0
2024-03-16,21:57:10,87.0
2024-03-16,21:57:11,88.0
2024-03-16,21:57:14,87.0
2024-03-16,21:57:15,86.0
2024-03-16,21:57:16,85.0
2024-03-16,21:57:17,84.0
2024-03-16,21:57:19,83.0
2024-03-16,21:57:23,82.0
2024-03-16,21:57:26,81.0
2024-03-16,21:57:27,80.0
2024-03-16,21:57:30,81.0
2024-03-16,21:57:32,82.0
2024-03-16,21:57:34,83.0
2024-03-16,21:57:34,85.0
2024-03-16,21:57:35,86.0
2024-03-16,21:57:36,87.0
2024-03-16,21:57:36,91.0
2024-03-16,21:57:37,98.0
2024-03-16,21:57:37,101.0
2024-03-16,21:57:38,105.0
2024-03-16,21:57:38,118.0
2024-03-16,21:57:39,119.0
2024-03-16,21:57:39,125.0
2024-03-16,21:57:40,139.0
2024-03-16,21:57:40,136.0
2024-03-16,21:57:41,125.0
2024-03-16,21:57:41,113.0
2024-03-16,21:57:42,111.0
2024-03-16,21:57:43,106.0
2024-03-16,21:57:44,102.0
2024-03-16,21:57:44,94.0
2024-03-16,21:57:45,93.0
2024-03-16,21:57:46,88.0
2024-03-16,21:57:47,82.0
2024-03-16,21:57:49,83.0
2024-03-16,21:57:50,82.0
2024-03-16,21:57:51,81.0
2024-03-16,21:57:53,80.0
2024-03-16,21:57:58,81.0
2024-03-16,21:57:58,82.0
2024-03-16,21:57:59,83.0
2024-03-16,21:58:00,84.0
2024-03-16,21:58:02,85.0
2024-03-16,21:58:05,84.0
2024-03-16,21:58:08,83.0
2024-03-16,21:58:08,84.0
2024-03-16,21:58:10,88.0
2024-03-16,21:58:11,94.0
2024-03-16,21:58:11,107.0
2024-03-16,21:58:12,116.0
2024-03-16,21:58:12,119.0
2024-03-16,21:58:13,137.0
2024-03-16,21:58:14,136.0
2024-03-16,21:58:15,127.0
2024-03-16,21:58:15,118.0
2024-03-16,21:58:16,110.0
2024-03-16,21:58:17,104.0
2024-03-16,21:58:18,96.0
2024-03-16,21:58:18,93.0
2024-03-16,21:58:19,89.0
2024-03-16,21:58:20,86.0
2024-03-16,21:58:21,87.0
2024-03-16,21:58:21,89.0
2024-03-16,21:58:23,90.0
2024-03-16,21:58:23,91.0
2024-03-16,21:58:24,92.0
2024-03-16,21:58:27,90.0
2024-03-16,21:58:28,89.0
2024-03-16,21:58:28,88.0
2024-03-16,21:58:29,87.0
2024-03-16,21:58:30,86.0
2024-03-16,21:58:36,85.0
2024-03-16,21:58:37,84.0
2024-03-16,21:58:38,83.0
2024-03-16,21:58:41,84.0
2024-03-16,21:58:41,88.0
2024-03-16,21:58:42,93.0
2024-03-16,21:58:42,106.0
2024-03-16,21:58:44,102.0
2024-03-16,21:58:45,99.0
2024-03-16,21:58:46,96.0
2024-03-16,21:58:46,97.0
2024-03-16,21:58:47,96.0
2024-03-16,21:58:48,92.0
2024-03-16,21:58:49,87.0
2024-03-16,21:58:49,82.0
2024-03-16,21:58:50,76.0
2024-03-16,21:58:52,78.0
2024-03-16,21:58:52,81.0
2024-03-16,21:58:53,82.0
2024-03-16,21:58:54,81.0
2024-03-16,21:58:55,79.0
2024-03-16,21:58:56,78.0
2024-03-16,21:58:57,77.0
2024-03-16,21:58:58,78.0
2024-03-16,21:58:59,79.0
2024-03-16,21:59:00,77.0
2024-03-16,21:59:01,75.0
2024-03-16,21:59:02,77.0
2024-03-16,21:59:03,78.0
2024-03-16,21:59:05,79.0
2024-03-16,21:59:06,80.0
2024-03-16,21:59:10,81.0
2024-03-16,21:59:12,82.0
2024-03-16,21:59:14,81.0
2024-03-16,21:59:14,78.0
2024-03-16,21:59:15,77.0
2024-03-16,21:59:16,78.0
2024-03-16,21:59:18,77.0
2024-03-16,21:59:19,78.0
2024-03-16,21:59:22,80.0
2024-03-16,21:59:23,83.0
2024-03-16,21:59:26,82.0
2024-03-16,21:59:27,81.0
2024-03-16,21:59:29,82.0
2024-03-16,21:59:33,81.0
2024-03-16,21:59:34,83.0
2024-03-16,21:59:34,88.0
2024-03-16,21:59:35,87.0
2024-03-16,21:59:38,88.0
2024-03-16,21:59:39,89.0
2024-03-16,21:59:40,90.0
2024-03-16,21:59:40,87.0
2024-03-16,21:59:41,81.0
2024-03-16,21:59:44,79.0
2024-03-16,21:59:45,77.0
2024-03-16,21:59:45,76.0
2024-03-16,21:59:47,74.0
2024-03-16,21:59:48,73.0
2024-03-16,21:59:48,74.0
2024-03-16,21:59:49,76.0
2024-03-16,21:59:51,75.0
2024-03-16,21:59:52,76.0
2024-03-16,21:59:52,78.0
2024-03-16,21:59:53,79.0
2024-03-16,21:59:54,78.0
2024-03-16,21:59:55,77.0
2024-03-16,21:59:57,76.0
2024-03-16,21:59:59,77.0
2024-03-16,22:00:00,76.0
2024-03-16,22:00:01,74.0
2024-03-16,22:00:02,73.0
2024-03-16,22:00:03,75.0
2024-03-16,22:00:04,74.0
2024-03-16,22:00:09,75.0
2024-03-16,22:00:10,76.0
2024-03-16,22:00:10,77.0
2024-03-16,22:00:14,78.0
2024-03-16,22:00:15,77.0
2024-03-16,22:00:16,78.0
2024-03-16,22:00:17,79.0
2024-03-16,22:00:19,81.0
2024-03-16,22:00:20,83.0
2024-03-16,22:00:21,84.0
2024-03-16,22:00:21,85.0
2024-03-16,22:00:23,86.0
2024-03-16,22:00:23,87.0
2024-03-16,22:00:24,88.0
2024-03-16,22:00:25,90.0
2024-03-16,22:00:25,91.0
2024-03-16,22:00:26,92.0
2024-03-16,22:00:27,93.0
2024-03-16,22:00:28,94.0
2024-03-16,22:00:28,96.0
2024-03-16,22:00:29,97.0
2024-03-16,22:00:30,96.0
2024-03-16,22:00:32,95.0
2024-03-16,22:00:32,94.0
2024-03-16,22:00:33,93.0
2024-03-16,22:00:34,91.0
2024-03-16,22:00:34,89.0
2024-03-16,22:00:36,88.0
2024-03-16,22:00:36,87.0
2024-03-16,22:00:38,86.0
2024-03-16,22:00:39,85.0
2024-03-16,22:00:40,84.0
2024-03-16,22:00:41,82.0
2024-03-16,22:00:42,81.0
2024-03-16,22:00:43,80.0
2024-03-16,22:00:45,77.0
2024-03-16,22:00:46,76.0
2024-03-16,22:00:47,75.0
2024-03-16,22:00:48,73.0
2024-03-16,22:00:49,74.0
2024-03-16,22:00:50,75.0
2024-03-16,22:00:51,74.0
2024-03-16,22:00:51,73.0
2024-03-16,22:00:52,72.0
2024-03-16,22:00:53,73.0
2024-03-16,22:00:54,74.0
2024-03-16,22:00:55,72.0
2024-03-16,22:00:56,73.0
2024-03-16,22:00:57,74.0
2024-03-16,22:00:58,73.0
2024-03-16,22:00:59,72.0
2024-03-16,22:01:00,73.0
2024-03-16,22:01:00,74.0
2024-03-16,22:01:01,72.0
2024-03-16,22:01:03,73.0
2024-03-16,22:01:04,74.0
2024-03-16,22:01:04,75.0
2024-03-16,22:01:05,74.0
2024-03-16,22:01:06,73.0
2024-03-16,22:01:10,74.0
2024-03-16,22:01:11,75.0
2024-03-16,22:01:13,74.0
2024-03-16,22:01:14,76.0
2024-03-16,22:01:15,77.0
2024-03-16,22:01:17,79.0
2024-03-16,22:01:19,77.0
2024-03-16,22:01:20,76.0
2024-03-16,22:01:20,77.0
2024-03-16,22:01:21,78.0
2024-03-16,22:01:22,79.0
2024-03-16,22:01:25,78.0
2024-03-16,22:01:27,79.0
2024-03-16,22:01:29,78.0
2024-03-16,22:01:30,75.0
2024-03-16,22:01:31,74.0
2024-03-16,22:01:32,76.0
2024-03-16,22:01:33,77.0
2024-03-16,22:01:34,78.0
2024-03-16,22:01:35,79.0
2024-03-16,22:01:36,82.0
2024-03-16,22:01:36,89.0
2024-03-16,22:01:37,108.0
2024-03-16,22:01:38,110.0
2024-03-16,22:01:39,112.0
2024-03-16,22:01:39,116.0
2024-03-16,22:01:40,118.0
2024-03-16,22:01:41,117.0
2024-03-16,22:01:41,112.0
2024-03-16,22:01:42,105.0
2024-03-16,22:01:42,104.0
2024-03-16,22:01:43,105.0
2024-03-16,22:01:43,106.0
2024-03-16,22:01:44,118.0
2024-03-16,22:01:44,119.0
2024-03-16,22:01:45,138.0
2024-03-16,22:01:45,141.0
2024-03-16,22:01:46,142.0
2024-03-16,22:01:47,133.0
2024-03-16,22:01:47,123.0
2024-03-16,22:01:48,122.0
2024-03-16,22:01:49,116.0
2024-03-16,22:01:49,108.0
2024-03-16,22:01:50,105.0
2024-03-16,22:01:51,99.0
2024-03-16,22:01:51,92.0
2024-03-16,22:01:52,90.0
2024-03-16,22:01:53,89.0
2024-03-16,22:01:53,87.0
2024-03-16,22:01:54,83.0
2024-03-16,22:01:55,82.0
2024-03-16,22:01:56,81.0
2024-03-16,22:01:57,82.0
2024-03-16,22:01:59,81.0
2024-03-16,22:02:00,77.0
2024-03-16,22:02:02,75.0
2024-03-16,22:02:05,74.0
2024-03-16,22:02:07,73.0
2024-03-16,22:02:08,78.0
2024-03-16,22:02:09,81.0
2024-03-16,22:02:10,79.0
2024-03-16,22:02:11,78.0
2024-03-16,22:02:14,77.0
2024-03-16,22:02:15,76.0
2024-03-16,22:02:17,75.0
2024-03-16,22:02:18,78.0
2024-03-16,22:02:18,80.0
2024-03-16,22:02:20,76.0
2024-03-16,22:02:21,74.0
2024-03-16,22:02:22,75.0
2024-03-16,22:02:24,74.0
2024-03-16,22:02:25,75.0
2024-03-16,22:02:26,76.0
2024-03-16,22:02:26,75.0
2024-03-16,22:02:27,73.0
2024-03-16,22:02:28,75.0
2024-03-16,22:02:29,76.0
2024-03-16,22:02:31,75.0
2024-03-16,22:02:34,74.0
2024-03-16,22:02:35,75.0
2024-03-16,22:02:36,77.0
2024-03-16,22:02:38,76.0
2024-03-16,22:02:39,77.0
2024-03-16,22:02:41,76.0
2024-03-16,22:02:42,75.0
2024-03-16,22:02:42,76.0
2024-03-16,22:02:44,77.0
2024-03-16,22:02:45,82.0
2024-03-16,22:02:45,87.0
2024-03-16,22:02:46,93.0
2024-03-16,22:02:46,98.0
2024-03-16,22:02:47,100.0
2024-03-16,22:02:47,102.0
2024-03-16,22:02:48,104.0
2024-03-16,22:02:49,101.0
2024-03-16,22:02:50,99.0
2024-03-16,22:02:51,98.0
2024-03-16,22:02:51,93.0
2024-03-16,22:02:52,89.0
2024-03-16,22:02:53,84.0
2024-03-16,22:02:53,80.0
2024-03-16,22:02:54,79.0
2024-03-16,22:02:55,76.0
2024-03-16,22:02:56,75.0
2024-03-16,22:02:57,76.0
2024-03-16,22:02:58,78.0
2024-03-16,22:03:02,76.0
2024-03-16,22:03:03,77.0
2024-03-16,22:03:04,78.0
2024-03-16,22:03:06,76.0
2024-03-16,22:03:08,74.0
2024-03-16,22:03:09,72.0
2024-03-16,22:03:10,73.0
2024-03-16,22:03:11,74.0
2024-03-16,22:03:13,72.0
2024-03-16,22:03:14,71.0
2024-03-16,22:03:14,72.0
2024-03-16,22:03:16,71.0
2024-03-16,22:03:18,72.0
2024-03-16,22:03:18,74.0
2024-03-16,22:03:22,75.0
2024-03-16,22:03:25,77.0
2024-03-16,22:03:25,80.0
2024-03-16,22:03:26,81.0
2024-03-16,22:03:26,82.0
2024-03-16,22:03:27,87.0
2024-03-16,22:03:27,96.0
2024-03-16,22:03:28,100.0
2024-03-16,22:03:28,116.0
2024-03-16,22:03:34,43.0
2024-03-16,22:03:37,44.0
2024-03-16,22:03:38,45.0
2024-03-16,22:03:39,48.0
2024-03-16,22:03:39,50.0
2024-03-16,22:03:40,53.0
2024-03-16,22:03:41,57.0
2024-03-16,22:03:42,60.0
2024-03-16,22:03:43,62.0
2024-03-16,22:03:43,67.0
2024-03-16,22:03:44,72.0
2024-03-16,22:03:45,74.0
2024-03-16,22:03:46,75.0
2024-03-16,22:03:47,76.0
2024-03-16,22:03:48,77.0
2024-03-16,22:03:49,72.0
2024-03-16,22:03:50,71.0
2024-03-16,22:03:51,74.0
2024-03-16,22:03:52,73.0
2024-03-16,22:03:53,71.0
2024-03-16,22:03:55,72.0
2024-03-16,22:03:56,71.0
2024-03-16,22:03:56,69.0
2024-03-16,22:03:57,71.0
2024-03-16,22:03:58,72.0
2024-03-16,22:03:59,71.0
2024-03-16,22:04:00,70.0
2024-03-16,22:04:01,69.0
2024-03-16,22:04:02,70.0
2024-03-16,22:04:04,69.0
2024-03-16,22:04:06,71.0
2024-03-16,22:04:07,72.0
2024-03-16,22:04:09,73.0
2024-03-16,22:04:10,74.0
2024-03-16,22:04:12,73.0
2024-03-16,22:04:13,74.0
2024-03-16,22:04:15,72.0
2024-03-16,22:04:16,74.0
2024-03-16,22:04:18,72.0
2024-03-16,22:04:19,73.0
2024-03-16,22:04:20,75.0
2024-03-16,22:04:23,77.0
2024-03-16,22:04:23,79.0
2024-03-16,22:04:24,80.0
2024-03-16,22:04:25,82.0
2024-03-16,22:04:26,84.0
2024-03-16,22:04:28,80.0
2024-03-16,22:04:29,79.0
2024-03-16,22:04:30,78.0
2024-03-16,22:04:30,77.0
2024-03-16,22:04:31,76.0
2024-03-16,22:04:32,80.0
2024-03-16,22:04:33,85.0
2024-03-16,22:04:33,84.0
2024-03-16,22:04:34,85.0
2024-03-16,22:04:35,90.0
2024-03-16,22:04:36,89.0
2024-03-16,22:04:39,88.0
2024-03-16,22:04:39,84.0
2024-03-16,22:04:40,80.0
2024-03-16,22:04:41,79.0
2024-03-16,22:04:42,75.0
2024-03-16,22:04:43,72.0
2024-03-16,22:04:44,73.0
2024-03-16,22:04:44,74.0
2024-03-16,22:04:48,73.0
2024-03-16,22:04:49,71.0
2024-03-16,22:04:50,73.0
2024-03-16,22:04:51,74.0
2024-03-16,22:04:52,75.0
2024-03-16,22:04:52,74.0
2024-03-16,22:04:55,75.0
2024-03-16,22:04:56,73.0
2024-03-16,22:04:56,72.0
2024-03-16,22:04:57,75.0
2024-03-16,22:04:58,76.0
2024-03-16,22:05:00,78.0
2024-03-16,22:05:01,79.0
2024-03-16,22:05:02,78.0
2024-03-16,22:05:03,80.0
2024-03-16,22:05:04,82.0
2024-03-16,22:05:06,79.0
2024-03-16,22:05:06,77.0
2024-03-16,22:05:09,76.0
2024-03-16,22:05:10,77.0
2024-03-16,22:05:12,76.0
2024-03-16,22:05:12,75.0
2024-03-16,22:05:13,78.0
2024-03-16,22:05:14,79.0
2024-03-16,22:05:16,78.0
2024-03-16,22:05:16,77.0
2024-03-16,22:05:17,78.0
2024-03-16,22:05:20,79.0
2024-03-16,22:05:21,80.0
2024-03-16,22:05:21,81.0
2024-03-16,22:05:22,83.0
2024-03-16,22:05:22,89.0
2024-03-16,22:05:23,98.0
2024-03-16,22:05:23,107.0
2024-03-16,22:05:24,116.0
2024-03-16,22:05:24,138.0
2024-03-16,22:05:25,139.0
2024-03-16,22:05:26,138.0
2024-03-16,22:05:26,135.0
2024-03-16,22:05:27,124.0
2024-03-16,22:05:28,113.0
2024-03-16,22:05:28,110.0
2024-03-16,22:05:29,104.0
2024-03-16,22:05:30,97.0
2024-03-16,22:05:31,92.0
2024-03-16,22:05:31,86.0
2024-03-16,22:05:34,87.0
2024-03-16,22:05:35,86.0
2024-03-16,22:05:36,85.0
2024-03-16,22:05:38,83.0
2024-03-16,22:05:38,82.0
2024-03-16,22:05:39,81.0
2024-03-16,22:05:40,77.0
2024-03-16,22:05:41,74.0
2024-03-16,22:05:42,72.0
2024-03-16,22:05:45,71.0
2024-03-16,22:05:45,72.0
2024-03-16,22:05:47,69.0
2024-03-16,22:05:48,68.0
2024-03-16,22:05:49,71.0
2024-03-16,22:05:50,72.0
2024-03-16,22:05:51,71.0
2024-03-16,22:05:51,72.0
2024-03-16,22:05:52,71.0
2024-03-16,22:05:53,70.0
2024-03-16,22:05:54,68.0
2024-03-16,22:05:56,71.0
2024-03-16,22:05:58,72.0
2024-03-16,22:05:59,74.0
2024-03-16,22:06:00,73.0
2024-03-16,22:06:01,72.0
2024-03-16,22:06:02,73.0
2024-03-16,22:06:03,72.0
2024-03-16,22:06:05,73.0
2024-03-16,22:06:05,74.0
2024-03-16,22:06:06,73.0
2024-03-16,22:06:07,71.0
2024-03-16,22:06:09,72.0
2024-03-16,22:06:10,73.0
2024-03-16,22:06:11,75.0
2024-03-16,22:06:12,76.0
2024-03-16,22:06:13,74.0
2024-03-16,22:06:14,73.0
2024-03-16,22:06:15,76.0
2024-03-16,22:06:16,77.0
2024-03-16,22:06:17,78.0
2024-03-16,22:06:17,79.0
2024-03-16,22:06:19,80.0
2024-03-16,22:06:19,83.0
2024-03-16,22:06:20,90.0
2024-03-16,22:06:20,93.0
2024-03-16,22:06:23,92.0
2024-03-16,22:06:24,91.0
2024-03-16,22:06:25,89.0
2024-03-16,22:06:26,81.0
2024-03-16,22:06:27,74.0
2024-03-16,22:06:28,73.0
2024-03-16,22:06:29,74.0
2024-03-16,22:06:30,73.0
2024-03-16,22:06:31,71.0
2024-03-16,22:06:32,70.0
2024-03-16,22:06:35,72.0
2024-03-16,22:06:35,73.0
2024-03-16,22:06:36,72.0
2024-03-16,22:06:39,75.0
2024-03-16,22:06:42,76.0
